Dato,Tid,Globalstraling,Solskinstid,Lufttemperatur,"Relativ luftfuktighet",Vindretning,Vindstyrke,Lufttrykk,Vindkast
2023-06-12,03:51,44.5,0,18.5,41,152,2.3,1015.9,4.2
2023-06-12,04:01,63.1,0,18.5,41,153,2.3,1015.9,3.6
2023-06-12,04:11,102.7,0,18.4,42,148,2.5,1015.9,3.6
2023-06-12,04:21,146.6,5,18.3,42,144,2.8,1015.9,4.2
2023-06-12,04:31,203.2,10,18.7,42,144,2.2,1015.9,3.6
2023-06-12,04:41,148,6,18.9,41,145,2.5,1015.7,4.5
2023-06-12,04:51,91.4,0,18.8,42,146,2.8,1016,4.8
2023-06-12,05:01,92.2,0,18.8,42,156,3.5,1016,4.8
2023-06-12,05:11,91.8,0,18.9,41,141,2.8,1015.9,6.9
2023-06-12,05:21,123.5,2,18.9,41,145,3.2,1015.9,5.7
2023-06-12,05:31,179.7,2.7,18.9,41,142,3.4,1015.9,5.7
2023-06-12,05:41,226,5.3,19.1,40,141,3.3,1015.9,5.1
2023-06-12,05:51,182.4,0,19.2,40,144,4.3,1016.4,6.9
2023-06-12,06:01,166.5,0,19.3,39,141,4,1016,6.6
2023-06-12,06:11,109.5,0,19.4,39,158,4.9,1016.4,7.5
2023-06-12,06:21,117.8,0,19.3,39,158,4.9,1016,8.7
2023-06-12,06:31,123.1,0,19.2,39,161,6.8,1016,10.2
2023-06-12,06:41,117,0,19.1,39,167,5.7,1016.5,8.4
2023-06-12,06:51,129.5,0,18.9,40,165,5.5,1016.4,8.4
2023-06-12,07:01,173.2,0,18.8,41,164,5.8,1016.5,8.4
2023-06-12,07:11,180.5,0,18.7,41,163,5.2,1016.5,8.1
2023-06-12,07:21,168.6,0,18.7,41,160,4.7,1016.7,7.5
2023-06-12,07:31,212.4,0,18.6,42,160,5.2,1016.7,8.1
2023-06-12,07:41,204.6,0,18.4,42,164,5.6,1016.5,8.4
2023-06-12,07:51,174.5,0,18.4,44,158,5.8,1016.2,9
2023-06-12,08:01,196.3,0,18.3,44,159,5.6,1016.7,7.8
2023-06-12,08:11,235.4,0,18.3,44,155,5,1016.5,8.4
2023-06-12,08:21,264.2,0,18.4,43,159,5.3,1016.4,8.1
2023-06-12,08:31,272.8,0,18.4,43,158,5.7,1016.7,8.7
2023-06-12,08:41,465,5,18.7,44,160,4.4,1016.5,6.9
2023-06-12,08:51,470,1.3,18.7,42,180,3.5,1016.7,6
2023-06-12,09:01,485.9,3,19.2,41,167,2.7,1016.5,5.1
2023-06-12,09:11,519.8,3,18.7,44,199,2.9,1016.9,6.3
2023-06-12,09:21,456.2,0.7,18.7,43,204,2.4,1016.7,5.4
2023-06-12,09:31,368.1,1,18.5,44,207,3.3,1016.7,7.2
2023-06-12,09:41,301.2,0,18.7,43,191,2.1,1017,4.5
2023-06-12,09:51,236.2,0,18.6,45,168,2.9,1017,5.1
2023-06-12,10:01,269.7,0,,45,177,1.4,1017,4.8
2023-06-12,10:11,316.6,0,18.4,45,172,2.6,1016.7,5.4
2023-06-12,10:21,273.9,0,18,46,188,2.5,1016.9,4.8
2023-06-12,10:31,225.2,0,18.3,47,197,1.9,1016.7,3.9
2023-06-12,10:41,148.2,0,18,48,197,2.3,1017.2,6
2023-06-12,10:51,132.9,0,17.7,48,162,3.7,1016.9,5.4
2023-06-12,11:01,110.4,0,17.1,52,156,2.9,1017,5.7
2023-06-12,11:11,89.3,0,16.7,52,138,4.4,1017,7.2
2023-06-12,11:21,88.1,0,16.6,53,137,3.8,1017.2,6.3
2023-06-12,11:31,99.4,0,16.4,52,150,3.4,1017.7,4.8
2023-06-12,11:41,79.8,0,16.3,54,138,3.4,1017.9,5.1
2023-06-12,11:51,59.2,0,16.2,56,138,3,1017.9,4.8
2023-06-12,12:01,47.7,0,16.1,56,132,2.7,1017.9,4.5
2023-06-12,12:11,44.5,0,15.8,58,151,3.3,1018,5.1
2023-06-12,12:21,59.4,0,15.6,59,144,3.2,1018,4.8
2023-06-12,12:31,77.5,0,15.7,60,160,2.9,1018,4.5
2023-06-12,12:41,98.6,0,15.7,59,133,2.1,1018,3.6
2023-06-12,12:51,114.9,0,15.7,58,145,3,1018.2,5.4
2023-06-12,13:01,95.4,0,15.5,58,141,3.5,1018.2,6
2023-06-12,13:11,86.9,0,15.4,57,133,2.8,1018.4,4.8
2023-06-12,13:21,101.9,0,15.5,59,116,1.6,1018.2,3.3
2023-06-12,13:31,131.5,0,15.4,59,146,2,1018.2,3.9
2023-06-12,13:41,188.9,0,15.5,58,134,1.6,1018.2,2.7
2023-06-12,13:51,213.7,0,15.6,58,119,2.2,1018,4.2
2023-06-12,14:01,223.2,0,15.9,57,124,2.6,1018,4.2
2023-06-12,14:11,175.6,0,16,56,135,2.1,1018,3.6
2023-06-12,14:21,177.1,0,16.4,55,143,1.4,1018,3.9
2023-06-12,14:31,195.5,0,16.4,54,131,2.3,1018,3.6
2023-06-12,14:41,139.2,0,16.5,50,126,2.2,1017.7,5.1
2023-06-12,14:51,98.1,0,16.6,49,137,3.4,1017.9,6.3
2023-06-12,15:01,88.1,0,16.6,50,147,3.7,1017.9,7.5
2023-06-12,15:11,86,0,16.6,47,159,3.1,1017.9,5.7
2023-06-12,15:21,97.3,0,16.6,46,162,4,1018,6.3
2023-06-12,15:31,109.4,0,16.7,47,170,2.2,1017.9,4.5
2023-06-12,15:41,108.4,0,16.8,47,137,1.7,1018,3.3
2023-06-12,15:51,83.6,0,16.5,48,127,1.9,1017.7,3
2023-06-12,16:01,62.6,0,16.6,48,144,2.1,1018,3
2023-06-12,16:11,63.6,0,16.6,49,136,1.4,1017.9,2.4
2023-06-12,16:21,67.4,0,16.6,49,126,1.5,1018,2.1
2023-06-12,16:31,65.2,0,16.6,50,107,1.7,1018,2.7
2023-06-12,16:41,88.3,0,16.9,48,86,0.8,1017.7,2.1
2023-06-12,16:51,141,0,16.9,46,137,1.2,1017.5,2.7
2023-06-12,17:01,170.7,0,17.2,45,111,0.9,1017.5,2.4
2023-06-12,17:11,222.6,0,17.3,45,131,1,1017.5,1.5
2023-06-12,17:21,184.7,0,17.2,43,125,2,1017.2,3.6
2023-06-12,17:31,157.7,0,17.2,42,136,2.2,1017.2,4.2
2023-06-12,17:41,124.7,0,17.2,42,159,2.5,1017.2,3.6
2023-06-12,17:51,103.9,0,17.2,42,164,2,1017.4,3.3
2023-06-12,18:01,90.8,0,17.2,42,162,2,1017.5,3.3
2023-06-12,18:11,64.4,0,17.2,43,164,1.9,1017.2,3.3
2023-06-12,18:21,48.1,0,17.2,43,158,1.9,1017.2,3
2023-06-12,18:31,49.5,0,17.1,43,138,2,1017.4,3.3
2023-06-12,18:41,75.7,1.3,17.2,44,149,1.1,1017,2.4
2023-06-12,18:51,77.3,0,17.1,43,121,2.2,1017.4,3.6
2023-06-12,19:01,93.3,1,17.1,43,139,2,1017,3
2023-06-12,19:11,79.7,0,17,43,159,2.1,1017,3.3
2023-06-12,19:21,73.3,1,17,43,156,1.9,1016.9,2.7
2023-06-12,19:31,66.5,0,17,44,140,1.5,1016.9,2.4
2023-06-12,19:41,63.5,2,17.1,42,163,1.8,1016.9,2.4
2023-06-12,19:51,47.2,0,17,42,180,1.3,1017,2.1
2023-06-12,20:01,35.4,0,17,42,164,0.9,1017,1.5
2023-06-12,20:11,20.5,0,16.9,43,158,0.2,1017,0.9
2023-06-12,20:21,11.8,0,16.8,44,158,0.6,1017,1.2
2023-06-12,20:31,7.9,0,16.8,44,158,0.6,1017,1.2
2023-06-12,20:41,5.6,0,16.6,42,158,0.7,1017.2,1.2
2023-06-12,20:51,4,0,16.8,38,167,1,1017,2.1
2023-06-12,21:01,2,0,16,49,148,1.5,1017,2.1
2023-06-12,21:11,0.9,0,15.8,49,116,1.4,1017,1.8
2023-06-12,21:21,0.9,0,15.7,49,128,1.6,1017,2.1
2023-06-12,21:31,0.6,0,15.6,48,149,1.1,1017,1.8
2023-06-12,21:41,-0.2,0,15.7,47,149,0.6,1017,1.2
2023-06-12,21:51,-0.5,0,15.3,46,142,1.3,1017,2.1
2023-06-12,22:01,0,0,15.4,46,151,1.3,1017,2.1
2023-06-12,22:11,0.2,0,15.3,45,147,1.3,1016.9,1.8
2023-06-12,22:21,0.3,0,15.3,47,134,1.6,1017,2.1
2023-06-12,22:31,0.2,0,15.3,51,148,1.6,1016.9,2.1
2023-06-12,22:41,0.1,0,15.2,52,147,1.6,1016.9,2.4
2023-06-12,22:51,-0.1,0,15.3,46,150,1.8,1016.9,2.4
2023-06-12,23:01,-0.3,0,15.1,52,138,1.5,1016.9,2.7
2023-06-12,23:11,-0.1,0,15.1,50,144,1.5,1016.9,2.7
2023-06-12,23:21,-0,0,15,52,146,1,1016.9,1.8
2023-06-12,23:31,-0.3,0,14.9,53,163,0.5,1016.9,1.2
2023-06-12,23:41,0,0,,52,163,0.5,1016.9,1.2
2023-06-12,23:51,0.1,0,15.1,52,163,0.5,1016.9,1.2
2023-06-13,00:01,,0,14.9,50,163,0.8,1016.9,1.2
2023-06-13,00:11,0.1,0,14.8,51,163,0.6,1016.7,1.2
2023-06-13,00:21,0.1,0,14.6,54,163,1,1016.7,1.5
2023-06-13,00:31,-0.1,0,14.6,55,164,0.6,1016.5,1.2
2023-06-13,00:41,-0.2,0,14.6,54,164,0.2,1016.5,0.9
2023-06-13,00:51,-0.4,0,14.6,54,164,0.5,1016.5,0.9
2023-06-13,01:01,-0.2,0,14.6,54,164,0.6,1016.5,1.2
2023-06-13,01:11,-0.1,0,14.5,53,164,0.8,1016.5,1.2
2023-06-13,01:21,-0.2,0,14.5,55,164,0.5,1016.5,0.9
2023-06-13,01:31,-0.2,0,14.4,56,164,0.5,1016.4,0.9
2023-06-13,01:41,-0.2,0,14.3,56,164,0,1016.4,0.3
2023-06-13,01:51,-0.1,0,14.2,58,164,0.5,1016.4,1.2
2023-06-13,02:01,0.2,0,14,61,164,1,1016.4,1.8
2023-06-13,02:11,1.2,0,13.8,61,164,0.9,1016.4,1.5
2023-06-13,02:21,2.6,0,13.7,60,164,0.7,1016.4,1.2
2023-06-13,02:31,4.6,0,13.6,61,164,0.7,1016.4,1.2
2023-06-13,02:41,8.4,0,13.7,62,164,0.3,1016.4,1.2
2023-06-13,02:51,13.3,0,13.9,61,164,0.8,1016.5,1.2
2023-06-13,03:01,14,0,13.6,59,164,0.5,1016.5,1.2
2023-06-13,03:11,15.1,0,13.2,61,164,0.5,1016.5,1.5
2023-06-13,03:21,19.3,0,13.5,63,164,0.3,1016.5,0.9
2023-06-13,03:31,21.7,0,13.6,63,164,0.4,1016.7,0.9
2023-06-13,03:41,23.9,0,13.1,61,164,0.3,1016.7,0.6
2023-06-13,03:51,31,0,13.1,64,164,0.2,1016.5,0.6
2023-06-13,04:01,39.8,0,13,62,164,0.5,1016.5,1.2
2023-06-13,04:11,49.1,0,12.9,62,140,1.4,1016.4,1.8
2023-06-13,04:21,83.6,3.3,13.3,60,129,2,1016.4,2.7
2023-06-13,04:31,118.4,3,13.5,61,135,1.3,1016.4,2.4
2023-06-13,04:41,144.7,5.3,13.7,60,115,1,1016.4,2.1
2023-06-13,04:51,130.4,5,13.8,60,138,1.5,1016.4,2.4
2023-06-13,05:01,122.6,0,14.5,59,147,0.5,1016.4,1.5
2023-06-13,05:11,148.2,0,14.7,56,127,0.4,1016.5,1.2
2023-06-13,05:21,170,0,15,55,352,0.7,1016.5,1.8
2023-06-13,05:31,153.7,0,15.3,56,333,0.5,1016.5,0.9
2023-06-13,05:41,156.4,0,14.9,55,93,0.8,1016.4,1.5
2023-06-13,05:51,126,0,15.3,55,115,0.6,1016.4,1.2
2023-06-13,06:01,135.5,0,15.6,54,98,0.4,1016.5,1.2
2023-06-13,06:11,178.7,0,16.1,53,99,0.2,1016.5,0.6
2023-06-13,06:21,216,0,16.1,52,99,0.5,1016.7,0.9
2023-06-13,06:31,303,3.7,16.7,46,20,0.8,1016.5,1.5
2023-06-13,06:41,228.9,0,17,49,312,0.5,1016.5,1.5
2023-06-13,06:51,249.8,0,16.8,50,127,0.7,1016.7,1.5
2023-06-13,07:01,296,1,16.9,54,229,0.8,1016.5,1.5
2023-06-13,07:11,329,1.7,17.1,54,265,0.9,1016.7,2.1
2023-06-13,07:21,489.5,8.7,18.1,49,53,0.8,1016.5,1.5
2023-06-13,07:31,510,9.3,18.4,48,150,1,1016.4,2.1
2023-06-13,07:41,527,7.7,19.8,46,190,0.5,1016.2,1.2
2023-06-13,07:51,401,3.3,19,42,144,0.9,1016.2,2.1
2023-06-13,08:01,455,5,18.9,42,230,1.1,1016.5,2.4
2023-06-13,08:11,391.8,0,18.7,39,287,1.6,1016.2,2.7
2023-06-13,08:21,451.8,4,18.6,39,283,1.9,1016.2,3
2023-06-13,08:31,435.4,3.3,18.5,38,302,2.2,1016.4,3.3
2023-06-13,08:41,439.2,3,18.3,36,322,2.5,1016.4,4.5
2023-06-13,08:51,702.1,7.3,18.5,39,327,3,1016.4,4.5
2023-06-13,09:01,756.1,10,19.3,41,313,2.2,1016.2,3.3
2023-06-13,09:11,581.9,7.3,20.2,41,338,1.3,1016.2,2.4
2023-06-13,09:21,446.6,0.7,19.4,42,268,1.6,1016.4,3.3
2023-06-13,09:31,408.1,0,19.5,43,294,1.7,1016.4,3
2023-06-13,09:41,372.7,0,19.4,42,302,2.3,1016.2,3.9
2023-06-13,09:51,329.1,0,19.6,43,304,1.7,1016.2,3.3
2023-06-13,10:01,338.6,0,19.8,41,318,1.4,1016.2,2.7
2023-06-13,10:11,354.8,0,19.9,44,334,1.3,1016.2,2.4
2023-06-13,10:21,387,0,19.8,45,294,1.8,1016.2,3.9
2023-06-13,10:31,448.8,0,19.6,48,289,2.1,1016.2,3.9
2023-06-13,10:41,416.1,0,19.8,44,307,1.8,1015.9,3.3
2023-06-13,10:51,447.9,0,20,46,285,1.6,1015.9,3
2023-06-13,11:01,580.6,3,20.3,44,306,1.6,1015.9,3
2023-06-13,11:11,540.6,0.3,20,44,286,2.3,1015.9,3.6
2023-06-13,11:21,622.8,4,20.5,45,310,2.3,1016,3.6
2023-06-13,11:31,484.5,0,20.4,44,333,2.2,1015.9,3.3
2023-06-13,11:41,623.2,4.7,20.8,42,312,1.6,1016,3
2023-06-13,11:51,776.3,7,21.1,41,339,2.3,1016,3.6
2023-06-13,12:01,754.3,8.3,21.2,42,310,2.4,1015.5,4.2
2023-06-13,12:11,781.3,10,21.7,41,308,2.4,1015.7,3.6
2023-06-13,12:21,980.6,10,20.9,41,312,3,1015.7,4.5
2023-06-13,12:31,1054.6,10,21.7,40,321,3.3,1015.4,5.1
2023-06-13,12:41,719.7,7.3,21.2,41,311,3.4,1015.7,5.4
2023-06-13,12:51,721.1,10,20.9,42,304,3.6,1015.4,5.4
2023-06-13,13:01,592.7,10,21.2,43,304,3.7,1015.7,5.7
2023-06-13,13:11,790.4,10,21.2,42,313,3.3,1015.7,5.4
2023-06-13,13:21,709.5,10,20.2,43,302,4.2,1015.9,6.3
2023-06-13,13:31,710.3,10,20.4,42,304,4.3,1015.9,6
2023-06-13,13:41,763.9,10,20.5,40,307,3.7,1015.7,5.7
2023-06-13,13:51,546.7,8,20.9,41,314,3.4,1015.9,5.4
2023-06-13,14:01,489.2,8.3,20.4,38,312,3.8,1015.9,5.4
2023-06-13,14:11,477.1,10,20.7,34,306,3.1,1015.9,5.1
2023-06-13,14:21,442.7,7.3,20.6,25,321,3.6,1015.9,5.4
2023-06-13,14:31,414.9,4.3,21,25,304,3.5,1016,5.7
2023-06-13,14:41,460.9,6.7,21,25,304,2.9,1015.9,4.8
2023-06-13,14:51,500.9,8,20.8,24,310,3.3,1015.9,5.4
2023-06-13,15:01,655.5,10,21.1,23,307,3.4,1015.5,5.1
2023-06-13,15:11,630.9,10,21,21,306,3.7,1015.5,5.7
2023-06-13,15:21,611,10,20.8,25,312,4.1,1015.9,5.7
2023-06-13,15:31,571.6,10,20.7,28,304,4.1,1015.5,6
2023-06-13,15:41,546.3,10,20.5,27,308,4,1015.4,5.7
2023-06-13,15:51,522.8,10,20.4,28,305,4.3,1015.5,6.3
2023-06-13,16:01,503,10,20.3,31,301,4.3,1015.5,6
2023-06-13,16:11,483.3,10,21,32,307,3.7,1015.7,5.7
2023-06-13,16:21,460.2,10,20.7,33,302,3,1015.2,5.1
2023-06-13,16:31,442.5,10,20.3,33,305,3.6,1015.2,5.4
2023-06-13,16:41,426.6,10,20.5,35,304,3.9,1015.4,6.3
2023-06-13,16:51,406.4,10,20.4,35,304,3.9,1015.5,5.4
2023-06-13,17:02,384.1,10,20.3,36,303,3.7,1015.5,5.4
2023-06-13,17:12,361.7,10,20.4,35,305,3.3,1015.5,5.1
2023-06-13,17:22,339.6,10,20.5,34,301,2.9,1015.4,4.8
2023-06-13,17:32,318.6,10,20.6,35,302,2.8,1015.2,4.5
2023-06-13,17:42,277.7,10,20.7,36,299,2.5,1015.4,4.5
2023-06-13,17:52,275.9,10,20.5,36,294,2.8,1015.2,4.5
2023-06-13,18:02,255.9,10,20.5,38,299,2.8,1015.4,4.5
2023-06-13,18:12,235.9,10,20.2,42,290,2.8,1015.4,4.5
2023-06-13,18:22,214.1,10,20.2,41,291,2.8,1015.4,4.5
2023-06-13,18:32,193.6,10,20.4,41,302,2.5,1015.2,4.2
2023-06-13,18:42,173.4,10,20.5,40,303,2.6,1015.5,3.9
2023-06-13,18:52,154.4,10,20.2,39,302,2.7,1015.2,3.9
2023-06-13,19:02,137.6,10,20.1,39,305,2.8,1015.2,4.5
2023-06-13,19:12,119.4,10,20.1,40,302,2,1015.4,3.9
2023-06-13,19:22,101.8,10,20,41,311,1.9,1015.7,3.3
2023-06-13,19:32,84.9,10,19.7,40,306,1.9,1015.7,3.9
2023-06-13,19:42,70.8,10,19.6,42,316,2.1,1015.7,3.6
2023-06-13,19:52,55.1,10,19.4,43,312,1.7,1015.7,3.3
2023-06-13,20:02,43.9,10,19.2,45,312,1.9,1015.5,4.2
2023-06-13,20:12,34,10,19.1,46,319,1.3,1015.7,3
2023-06-13,20:22,24.6,,18.9,46,329,1.4,1015.7,2.4
2023-06-13,20:32,17.5,5.3,18.7,45,340,1.8,1016,2.7
2023-06-13,20:42,11.9,0,18.7,45,324,1.8,1015.9,2.4
2023-06-13,20:52,7.3,0,18.7,45,310,1.6,1015.9,2.4
2023-06-13,21:02,3.9,0,18.5,44,308,1.3,1015.9,2.7
2023-06-13,21:12,1.9,0,18.2,46,307,2,1015.9,3
2023-06-13,21:22,0.5,0,18,48,313,1.6,1016,3.3
2023-06-13,21:32,-0.4,0,17.7,50,312,1.3,1016.4,2.4
2023-06-13,21:42,-1.1,0,17.5,51,306,1.3,1015.9,2.7
2023-06-13,21:52,-1.6,0,17.4,51,295,1.2,1016,2.1
2023-06-13,22:02,-1.6,0,17.2,53,297,1.3,1016,3.3
2023-06-13,22:12,-1.4,0,16.9,58,301,2,1016,3
2023-06-13,22:22,-1.4,0,16.9,56,314,2.3,1016,3.3
2023-06-13,22:32,-1.5,0,16.9,56,321,1.7,1016,2.7
2023-06-13,22:42,-1.5,0,16.8,55,327,1.3,1016,2.1
2023-06-13,22:52,-1.8,0,16.6,56,324,1,1016,2.1
2023-06-13,23:02,-1.4,0,16.5,56,306,1.2,1016,2.1
2023-06-13,23:12,-1.5,0,16.2,61,287,1.6,1016,2.7
2023-06-13,23:22,-1.7,0,15.9,66,294,1.5,1016,2.7
2023-06-13,23:32,-1.4,0,15.8,66,291,2.1,1016,3
2023-06-13,23:42,-1.7,0,15.5,69,289,1.8,1016,2.7
2023-06-13,23:52,-1.6,0,15.6,67,306,1.9,1016,3
2023-06-14,00:02,-1.5,0,15.5,67,314,1.6,1016,2.4
2023-06-14,00:12,-1.5,0,15.3,67,309,1.5,1016,2.4
2023-06-14,00:22,-1.4,0,15.3,68,286,1.8,1016,3
2023-06-14,00:32,-1.4,0,15.3,67,292,1.6,1016,2.7
2023-06-14,00:42,-1.4,0,15.2,70,301,1.3,1016,2.4
2023-06-14,00:52,-1.3,0,15.1,70,303,1.3,1016,2.4
2023-06-14,01:02,-1.1,0,15,70,298,1.6,1016.2,2.7
2023-06-14,01:12,-1,0,14.7,72,291,2.1,1016.2,3
2023-06-14,01:22,-1,0,14.7,74,291,2.1,1016,3.3
2023-06-14,01:32,-1,0,14.6,72,291,1.6,1016,2.4
2023-06-14,01:42,-0.6,0,14.6,71,285,1.8,1016,2.4
2023-06-14,01:52,-0.1,0,14.5,71,296,1.6,1015.9,2.4
2023-06-14,02:02,0.4,0,14.4,71,316,1,1015.9,2.1
2023-06-14,02:12,1.4,0,14.3,72,333,0.8,1015.9,1.5
2023-06-14,02:22,3.1,0,14.1,73,298,0.9,1015.9,1.8
2023-06-14,02:32,5.2,0,14.2,74,280,1.3,1015.9,1.8
2023-06-14,02:42,7.4,0,14.1,74,283,1,1015.9,1.8
2023-06-14,02:52,10.1,0,14,74,285,0.9,1015.9,1.5
2023-06-14,03:02,13.3,,13.9,74,266,0.8,1015.9,1.2
2023-06-14,03:12,17.2,0,13.9,75,281,1,1015.9,1.8
2023-06-14,03:22,20.6,0,13.8,75,298,0.6,1015.9,1.5
2023-06-14,03:32,24.1,0,13.7,75,288,0.5,1015.9,1.2
2023-06-14,03:42,27.6,0,13.6,76,281,0.3,1016,0.6
2023-06-14,03:52,31.7,0,13.6,76,281,0.2,1016,0.6
2023-06-14,04:02,35.9,0,13.7,74,281,0.6,1016,1.2
2023-06-14,04:12,39.6,0,13.9,75,281,0.4,1016,1.2
2023-06-14,04:22,83.1,5.7,13.8,75,281,0.2,1016,0.6
2023-06-14,04:32,132.6,10,14.6,74,281,0.3,1016,1.2
2023-06-14,04:42,140.6,10,15,73,298,0.7,1016.2,1.5
2023-06-14,04:52,143.8,10,15.2,72,343,0.7,1016,1.2
2023-06-14,05:02,154.1,10,16.1,71,347,0.5,1016,1.2
2023-06-14,05:12,189.2,10,16.4,70,107,0.3,1016,1.2
2023-06-14,05:22,219.3,10,17.3,65,153,0.2,1016,0.6
2023-06-14,05:32,237.3,10,17.8,65,188,0.2,1016,0.6
2023-06-14,05:42,257.4,10,17,65,333,0.6,1016.2,1.5
2023-06-14,05:52,277.3,10,17.1,63,85,0.5,1016,1.5
2023-06-14,06:02,297.6,10,18,64,166,0.4,1016.2,0.9
2023-06-14,06:12,318.9,10,16.6,61,241,1,1016.2,2.1
2023-06-14,06:22,340.5,10,16.7,63,291,1.5,1016.4,2.7
2023-06-14,06:32,363.6,10,16.8,61,328,1.3,1016.4,2.7
2023-06-14,06:42,384.2,10,17.5,61,311,0.8,1016.4,1.5
2023-06-14,06:52,404.9,10,17.1,59,278,1.2,1016.4,2.1
2023-06-14,07:02,427.1,10,17.5,57,266,1.3,1016.5,2.1
2023-06-14,07:12,447.8,10,17.9,58,268,1.3,1016.7,2.1
2023-06-14,07:22,467.7,10,18.6,58,306,1,1016.7,1.8
2023-06-14,07:32,489.1,10,18.4,56,330,1.2,1016.7,2.1
2023-06-14,07:42,511.7,10,18.9,56,311,1.3,1016.5,2.4
2023-06-14,07:52,532,10,19.4,52,324,1.1,1016.5,2.1
2023-06-14,08:02,551.1,10,19.3,52,326,1.4,1016.7,2.4
2023-06-14,08:12,569.6,10,19.8,51,325,1.2,1016.5,2.4
2023-06-14,08:22,588.4,10,19.7,52,272,1.8,1016.4,3
2023-06-14,08:32,608,10,19.6,49,287,2.1,1016.2,3.6
2023-06-14,08:42,628.7,10,19.9,48,302,2,1016.2,3.9
2023-06-14,08:52,645.6,10,20.9,48,310,1.8,1016.5,3.6
2023-06-14,09:02,661.5,10,21,48,273,1.8,1016.2,3.3
2023-06-14,09:12,677.2,10,20.8,47,279,1.9,1016.5,3.9
2023-06-14,09:22,691.3,10,21,46,321,1.9,1016,3.9
2023-06-14,09:32,709.1,10,21.1,46,326,2.1,1016.4,3.6
2023-06-14,09:42,726.5,10,20.8,46,312,2.3,1016.2,3.9
2023-06-14,09:52,737.5,10,21,47,332,2.5,1016.2,3.9
2023-06-14,10:02,751.7,10,21.2,48,341,2.9,1016.2,4.5
2023-06-14,10:12,764.8,10,22.1,47,322,3.3,1016.2,5.1
2023-06-14,10:22,778.1,10,22.2,44,324,3.2,1016.2,5.4
2023-06-14,10:32,788.6,10,21.7,47,332,3.8,1016.2,5.4
2023-06-14,10:42,800.2,10,22.6,44,324,3.4,1016,5.7
2023-06-14,10:52,811.1,10,21.8,45,320,3.9,1016,6
2023-06-14,11:02,821.7,10,21.4,47,314,4.3,1015.9,6.3
2023-06-14,11:12,824.5,10,22.2,46,313,3.5,1016,5.4
2023-06-14,11:22,831.8,10,22.6,46,317,3.6,1016,6
2023-06-14,11:32,834.3,10,22.6,46,302,3.7,1016,6
2023-06-14,11:42,833.5,10,22.6,46,310,3.4,1015.7,5.4
2023-06-14,11:52,831.3,10,22.9,44,319,3.7,1015.9,6.3
2023-06-14,12:02,832,10,22.5,45,313,3.4,1015.7,6
2023-06-14,12:12,832.8,10,22.8,45,317,3.7,1015.7,5.4
2023-06-14,12:22,831.5,10,22.8,44,304,3.8,1015.9,6
2023-06-14,12:32,826.1,10,22.7,44,308,3.8,1015.9,6.3
2023-06-14,12:42,822,10,22.5,46,305,4.3,1015.9,6.3
2023-06-14,12:52,818.3,10,22.3,46,310,4.6,1015.9,6.6
2023-06-14,13:02,814.2,10,22.4,48,304,4.8,1015.9,6.9
2023-06-14,13:12,805.7,10,22.3,49,307,4.8,1015.7,6.9
2023-06-14,13:22,793.7,10,22.1,47,310,4.3,1015.9,6.6
2023-06-14,13:32,782.5,10,21.9,47,306,4.6,1016,6.6
2023-06-14,13:42,769.9,10,22.5,45,301,3.7,1016,6
2023-06-14,13:52,755.4,10,22.6,46,307,3.8,1016,6.3
2023-06-14,14:02,742.1,10,22.9,42,310,4,1015.9,6.3
2023-06-14,14:12,726.6,10,22.6,42,311,3.8,1015.5,6.3
2023-06-14,14:22,710.2,10,22.5,42,310,3.7,1016,6.3
2023-06-14,14:32,695.5,10,22.6,41,306,3.7,1015.9,5.7
2023-06-14,14:42,676.8,10,22.5,41,300,4.1,1016,5.7
2023-06-14,14:52,658.5,10,22.6,41,303,4.3,1015.7,6.3
2023-06-14,15:02,639.9,10,22.8,42,304,3.6,1015.9,6
2023-06-14,15:12,614.6,10,22.6,40,301,3.3,1016,5.7
2023-06-14,15:22,594.2,10,22.6,41,292,3.1,1015.9,5.4
2023-06-14,15:32,574.9,10,22.8,39,313,2.9,1015.5,5.4
2023-06-14,15:42,558.1,10,22.7,39,310,2.8,1015.7,4.8
2023-06-14,15:52,532.8,10,23.1,40,306,2.8,1015.9,5.4
2023-06-14,16:02,511.7,10,22.9,39,299,3.1,1015.5,5.1
2023-06-14,16:12,487.7,10,22.6,38,294,2.8,1015.5,4.8
2023-06-14,16:22,468.7,10,22.7,38,297,2.9,1015.9,5.4
2023-06-14,16:32,446.9,10,22.4,39,299,3.1,1016,4.8
2023-06-14,16:42,426,10,22.5,39,299,2.8,1015.9,4.5
2023-06-14,16:52,401.9,10,22.5,41,301,2.5,1016,4.2
2023-06-14,17:02,380.3,10,21.4,43,313,3.1,1015.9,4.5
2023-06-14,17:12,357,10,21.8,44,317,2.9,1015.9,4.5
2023-06-14,17:22,334.7,10,21.7,44,321,3.2,1015.9,4.8
2023-06-14,17:32,313.7,10,21.5,45,324,3.6,1015.9,5.7
2023-06-14,17:42,273.9,10,21.5,45,321,3.6,1016,5.4
2023-06-14,17:52,269.9,10,21.2,45,314,3.3,1015.9,4.8
2023-06-14,18:02,247.9,10,21.2,45,318,3.2,1016,4.8
2023-06-14,18:12,227.4,10,21,44,312,3,1015.9,4.8
2023-06-14,18:22,208.3,10,21,44,311,3.1,1016,4.8
